text,label,query_index
I did not get the cash that is showing up in my app.,needs_troubleshooting,d5bad178d6c7
My card hasn't arrived yet. What do I do?,card_queries_or_issues,6f9e4a2f7b94
I want to transfer money into my account,other,36e37a58fa2f
Why are you keeping my money from me by declining my card? What is going on?,top_up_queries_or_issues,906b8f7a94f7
I was given the wrong exchange rate when getting cash,needs_troubleshooting,8de14192b340
What if there is an error on the exchange rate?,Needs_troubleshooting,8b8c1700c9a7
"I tried to top-up, why didn't it work?",top_up_queries_or_issues,bccbd519e6c3
I got notified that my top up has been reverted. Why?,top_up_queries_or_issues,803283993085
Why did my cash deposit not show up?,needs_troubleshooting,2a4f06804ad1
I entered the wrong pin too many times and now I think it's blocked. What do I do?,other,45764252653a
"When I withdrew my money, why was there an extra charge?",needs_troubleshooting,85a26d6844c6
How do I top-up using cash?,top_up_queries_or_issues,ac478bfeac0a
I made a cash deposit going to my account but it is not there,needs_troubleshooting,0d80c6b94b77
My transfer has been declined.,needs_troubleshooting,55877f55b5ae
How do I get a new card as your machine swallowed mine!,card_queries_or_issues,3df65d184d68
How many incorrect attempts cause card to be blocked?,other,4426adabb428
How old do my kids need to be to open an account?,other,f293376df173
How long is the delivery time to the US?,other,c32658e59f0f
I have duplicate charges for the same transaction,needs_troubleshooting,e2db3461e331
Can I get the Mastercard?,other,0d0b3be96733
"I am from the EU, can I sign up?",other,e34ca9a27053
what are limits to top up,top_up_queries_or_issues,175aac66011d
Can you tell me if I can hold money in several currencies?,other,a272c50ba30b
My refund is not here yet,needs_troubleshooting,9fa08e03e593
How can I find the top-up verification code?,top_up_queries_or_issues,7c82acd6e351
when will i receive a US transfer,other,f3221d49aeb8
How do i top up my google pay?,other,f67271870f3f
When can I expect my new card to get here?,other,262750473330
why can't my beneficiary make transactions?,,a15t0c740787
How do I input a new address?,other,18fe13df7e93
I've lost track of my phone or someone stole it.,other,31f23b143126
When I got cash I believe that the exchange rate was wrong,needs_troubleshooting,e3cb7311795b
Why isn't a recent refund on my statement?,needs_troubleshooting,338f58b359ae
my cash balance less than what I thought,needs_troubleshooting,6af217c1aab4
Where do I locate topping up with cash.,top_up_queries_or_issues,8f5f70287e8c
Where can my card be delivered?,card_queries_or_issues,12a5c622b01e
How can I receive my salary with a different currency?,other,478b807dd6c3
I have some transactions on my account I did not make. Can you cancel my card and prevent further use.,needs_troubleshooting,2694e7a41982
I need to cancel my card.  There are a few charges from a couple days ago that I didn't make.  Can I get credit for these charges?,needs_troubleshooting,edc849a028d4
How high is the exchange fee?,other,273e477502a5
Which fiat currencies are supported?,other,8455b8de1431
do i have to talk to someone to close an account or can i in the app,other,ba1782a0b687
I have a duplicate charge,needs_troubleshooting,49dbabbf6dd7
What ATMs is the card okay to use at?,,b35tdd2706cb
I do not recongize a payment in my account.,needs_troubleshooting,b65539f3fe50
"Hi, i just topped up my phone and the money was deducted but it seems to have deducted the same amount again! please help!",top_up_queries_or_issues,a2f7eac3ccbc
Can you explain to me the way to verify my top up has gone through?,top_up_queries_or_issues,80b5888242cc
I could not get my transfer to happen correctly and was wondering why?,needs_troubleshooting,f09f29d1f8eb
"The past few times I've been to the ATM, I was charged a withdrawal fee. Have your policies changed regarding fees?",needs_troubleshooting,fb7b5d48421a
Top up keeps failing,top_up_queries_or_issues,4d7648a496ce
What ATMs can I withdraw money from?,other,f65e07613e63
"I attempted to top up using my card, but now the money just disappeared?",top_up_queries_or_issues,f350287f3cf4
How long until my transfer will be available to me,needs_troubleshooting,4a99142a2f82
Are you Visa or Mastercard?,other,b0c3709a6e4c
What kind of cash machines would allow me to change my PIN?,other,ccd15286b275
How do I top up using my card?,top_up_queries_or_issues,c8b0c2d23490
What do I need to show who I am?,other,aabd48921293
Why hasn't my money transfer shown up yet?,needs_troubleshooting,623fa1a8c1ee
Can I use a disposable virtual card for any purchase?,card_queries_or_issues,86741b6b2841
I am seeing in the App a some cash withdrawal that does not belong to me,needs_troubleshooting,788b56399971
I am entering my passcode but getting an error.,other,c5d06b2de503
"About two days ago now, I made a transfer from France but it hasn't arrived yet. Is it possible that the international transfer just takes longer?",needs_troubleshooting,4ea24f2cbf22
I made a transfer and am still waiting.,needs_troubleshooting,61d3b990979c
What do I do if my card expires soon?,card_queries_or_issues,3c19089cce30
Do I need to go to a physical bank to change my PIN?,other,b199e180d83d
The top-up is pending.,top_up_queries_or_issues,8a6e9ab57bd4
How can I revert a transaction from this morning?,other,49b93e16c8f8
I received the wrong amount of cash from the ATM. Can you help?,needs_troubleshooting,9b8d6f7ca88a
I seem to of forgotten my passcode.,other,0eeac72e39e8
"For the identity verification, what do you need?",other,da8e50ae3f44
What's the time frame normally for a UK account transfer? I just made one and it's not showing up anywhere. I want to be sure that everything is good.,needs_troubleshooting,17d80f5ccffb
I am not satisfied with your company and would like to delete my accounts!,other,3ddde3ad6c66
Are there any restrictions on where I use this card?,card_queries_or_issues,2417c1eab85e
"I do not remember the code, what should I do?",other,8c3217901910
My top-up isn't working.,top_up_queries_or_issues,3d4b31120f63
I want to start using my card.,card_queries_or_issues,6264ee67be4c
How can I exchange USD and GBP in the app?,other,fdb5c38bff3e
The exchange rate is incorrect on an item I recently purchased in a foreign country.,needs_troubleshooting,49fa99334807
"When using a US card, what is the cost for a top up/off?",top_up_queries_or_issues,1b178e4d7445
"I deposited a cheque, but the balance hasn't changed yet.",needs_troubleshooting,d8e11c40002f
My virtual card won't work.,needs_troubleshooting,e0292c9ed92b
There is a payment with my card which i definitely did not make by me .Never seen that it before.,needs_troubleshooting,f91e85662238
I didn't cancel my card payment.,card_queries_or_issues,58562c862d2a
Are there discounts for frequent currency exchanges?,other,7a6aa7a107a5
THere is some cash that is showing up on my app.,needs_troubleshooting,c829fe60ffc6
Something is wrong with my passcode,other,0e03890dafbf
"Is something wrong with my account, my balance didn't change after I transferred some money",needs_troubleshooting,24dd7429aeae
I don't understand where this debit came from and want it removed.,needs_troubleshooting,2f2da4b2c60b
"My new card just arrived, how can I activate it?",card_queries_or_issues,578e1cc15931
I noticed that there was an extra charge fee on my account. Could You explain to me why?,other,e2d7dad0c41f
Who do I make a check out to if I want to top off my account?,top_up_queries_or_issues,5b3e1003cb56
where can i located the auto top up function?,top_up_queries_or_issues,f9255170a879
What do I do if I still have not received my new card?,Card_queries_or_issues,357b63299d20
There is a payment that I was charged two times for.,needs_troubleshooting,9856f80ed567
I bought something abroad and the exchange rate applied is wrong,needs_troubleshooting,c8109c5016a3
"I will need to get a new card soon, how do I order?",card_queries_or_issues,91807e044c27
Can it add money automatically while travelling,top_up_queries_or_issues,1570978b26e9
"I needed to make a payment on my account, but I typed in the incorrect number.  The app won't allow me to cancel this transaction.  I need it cancelled ASAP!!",other,137e2582a1c5
How can I check how much free spending I have left? I have some big purchases coming up and want to know where I can look for any info.,needs_troubleshooting,87c811395a81
I withdrew $100 but only received $20,needs_troubleshooting,289b87848737
My top-up never worked,,3d8t6761bb31
The ATM didnt let me get cash,needs_troubleshooting,ebb1062cd90b
"I've just come back from an eating holiday in the USA and Canada and have SO many pending and duplicated transactions on my account.  I think there is something wrong, can you look in to it please?",needs_troubleshooting,a4f9a9823f72
Is there a way to set up an auto top-up?,top_up_queries_or_issues,d15e1f5e54ba
Is there a way I can get my card expedited?,card_queries_or_issues,53d9314fee94
I need to dispute a direct debit.,needs_troubleshooting,c4000486fdb3
"I need to exchange my GBP to AUD, how would I do this?",other,65224ac6a387
I bought an item and now I want a refund.,other,7b6bf4c97514
When will I recieve my new card?,card_queries_or_issues,7c8a1ef9c093
I withdrew  money from the ATM and was overcharged.  It said nothing about an extra fee.,needs_troubleshooting,87bfc925fdc3
Why am i being double charged for something?,needs_troubleshooting,f0a261842afe
The exchange rate was messed up from the ATM,needs_troubleshooting,3eff97acde1a
Where can I see where funds came from?,other,6c72b0ca03f4
